Date,Close,High,Low,Open,Volume,AI_Regime_Score,AI_Stock_Sentiment
2023-01-03,14.300684928894045,14.981004654277776,14.0819040607605,14.83614919344596,401277000,0.0,0.0
2023-01-04,14.734249114990234,14.838145196007998,14.226757745256368,14.552431925929696,431324000,0.0,0.0
2023-01-05,14.250734329223633,14.549435094565505,14.13385075828424,14.476508145483908,389168000,0.0,0.0
2023-01-06,14.844139099121094,14.994988100578038,14.019964406631336,14.459523925052371,405044000,0.0,0.0
2023-01-09,15.612369537353516,16.039940959776242,15.125856157242278,15.268713734456613,504231000,0.0,0.0
2023-01-10,15.893091201782228,15.946037698097602,15.456527932742713,15.4914927798794,384101000,0.0,0.0
2023-01-11,15.984996795654297,16.011970219679487,15.547435115356448,15.824158513514837,353285000,0.0,0.0
2023-01-12,16.49448585510254,16.620359284778843,15.476504976085742,16.083897626620722,551409000,0.0,0.0
2023-01-13,16.882102966308594,16.905080685202577,16.148837635119033,16.261723610585914,447287000,0.0,0.0
2023-01-17,17.684295654296875,17.710270626929983,16.88209924852682,16.88209924852682,511102000,0.0,0.0
2023-01-18,17.359621047973633,17.855123353381586,17.264714843579952,17.64933001108455,439624000,0.0,0.0
2023-01-19,16.74823760986328,17.179806805603878,16.7142731124436,17.018966570445794,452932000,0.0,0.0
2023-01-20,17.82115936279297,17.838142558730407,16.808173556686363,16.993986450014212,564967000,0.0,0.0
2023-01-23,19.173805236816406,19.22575327562238,17.800180419919084,18.04593277134636,655163000,0.0,0.0
2023-01-24,19.2457332611084,19.47550469576305,18.801178592061103,18.808171561163764,496204000,0.0,0.6318662151873579
2023-01-25,19.303672790527344,19.35062666452429,18.561415920142775,18.89408303130988,449537000,0.0,0.6352678693395833
2023-01-26,19.782196044921875,20.14583232825715,19.25871993018841,19.681297222805807,489535000,0.0,0.6167754485838097
2023-01-27,20.34463119506836,20.607368636676057,19.38559227826472,19.44253447559157,542142000,0.0,0.7471335969870211
2023-01-30,19.14283561706543,20.11985619677688,19.130846582408303,19.930047598821574,488611000,0.0,0.746071398080908
2023-01-31,19.517465591430664,19.66731522520616,18.93105263996843,19.150831975809723,498017000,0.0,0.4522659096734344
2023-02-01,20.92205619812012,21.17080582248784,19.5913875678456,19.671307485536968,660477000,-0.32565411161980506,0.45877682754704435
2023-02-02,21.687286376953125,21.927046101235472,20.679296702842173,20.97899588183488,564276000,-0.33485297603961994,0.535893243740403
2023-02-03,21.078901290893555,21.723256776011063,20.76821145433296,20.979000905493407,429366000,-0.3084237706471513,0.5484286066808011
2023-02-06,21.067909240722656,21.54842717853091,20.76521087366942,20.78519132864185,452197000,-0.3026501268706798,0.43313849626306933
2023-02-07,22.150827407836918,22.23674185018041,21.128849688047,21.36061803940656,664150000,-0.30135727091484776,0.38026354542636737
2023-02-08,22.182796478271484,22.85512386074339,21.98599296144372,22.364613698349,559651000,-0.31612685892778747,0.49617318217264683
2023-02-09,22.31466293334961,22.99698049858497,22.097880878059367,22.583394939904977,523876000,-0.31592170777824435,0.5987238259501331
2023-02-10,21.243730545043945,22.055917123650826,20.79018606002947,21.66830661145846,550737000,-0.5143967566824301,0.552309116245398
2023-02-13,21.766212463378903,22.02595269628812,20.94103823644768,21.516462459286352,474919000,-0.5155807528003138,0.2635459121784804
2023-02-14,22.948028564453125,23.025949676572004,21.34463219361314,21.556420076698707,675474000,-0.5412524041177131,0.30350071852659427
2023-02-15,22.741233825683597,22.832142420903672,22.08389284711268,22.526448693208263,420575000,-0.514879987095255,0.3865228054872023
2023-02-16,21.97999763488769,22.52744803558797,21.905071876709787,22.110865240742356,412026000,-0.5061899707785804,0.32315062843430953
2023-02-17,21.366609573364254,21.71825680895327,20.954022522936867,21.609366570739,465888000,-0.4491252491289872,0.1748000886433546
2023-02-21,20.63434219360352,21.47250184750639,20.5973785443878,20.97899644931204,410015000,-0.28561626975376986,0.253646100970422
2023-02-22,20.733243942260746,21.082894293531137,20.400576787707934,20.68629196758129,513184000,-0.28561310144017504,0.12239920118042065
2023-02-23,23.64033508300781,23.864112008367524,23.001974156806483,23.41656006308935,1117995000,-1.0,-0.024147323260239942
2023-02-24,23.262710571289062,23.450524180326013,22.92405081523517,23.201772660724565,589716000,-1.0,0.19606874469358643
2023-02-27,23.47749710083008,23.85611778942511,23.43054512484724,23.64632871610379,452994000,-1.0,0.2244343737068678
2023-02-28,23.192781448364254,23.801173550334717,23.182791220639693,23.348625571073445,455963000,-0.9459189388833817,0.24255786323256956
2023-03-01,22.675302505493164,23.232745083054898,22.48549196735542,23.16880799920997,460026000,-0.9860952838714523,0.11405085944630926
2023-03-02,23.29068374633789,23.356617727044704,22.409565830943126,22.46551148905175,389415000,-0.8155244040907412,0.05118870028497085
2023-03-03,23.86610984802246,23.876100076867036,23.10686960480691,23.296680141971127,412393000,-0.7882451883297514,0.09658889713538031
2023-03-06,23.530447006225582,24.22375134917666,23.463512664360877,23.867109901704037,437429000,-0.7527864101000983,0.2728975754294092
2023-03-07,23.268659591674805,24.10496436252433,23.22169774055905,23.580400752368437,515154000,-0.7646358909333315,0.18723493924566129
2023-03-08,24.16091728210449,24.179902508727604,23.404546005900805,23.467493409570896,513573000,-0.7158684684730277,0.037710017607414985
2023-03-09,23.416540145874023,24.43369447307599,23.36358275312628,24.154924912871536,501257000,-0.7738414805265623,0.15451486882003665
2023-03-10,22.945932388305664,23.60738338746073,22.70713050905303,23.389563980500277,474866000,-0.7980012128068812,0.1566371802886752
2023-03-13,22.946931838989254,23.278656924288573,22.278488563995207,22.733110719198105,421890000,-0.6731852283461517,0.17492897379171027
2023-03-14,24.043018341064453,24.198888939320003,23.440518418628685,23.476489729466003,474910000,-0.7419479957787887,0.27872270531800725
2023-03-15,24.20787811279297,24.265828599325392,23.340598998344493,23.741265018407983,524486000,-0.6228980458625923,0.35610863470706533
2023-03-16,25.51979255676269,25.566752509117528,23.87415886745401,24.00704975815061,583253000,-0.7305830804191082,0.08662066010278452
2023-03-17,25.70363998413086,26.37708012413153,25.646686200323742,25.960426557252436,848547000,-0.6494604322877386,0.30149332522122907
2023-03-20,25.87848854064941,26.00238610210818,25.109127601806943,25.593725398025104,432747000,-0.5808986403819125,0.29859459913046976
2023-03-21,26.17724227905273,26.37008279377208,25.35992270532718,26.15825895724462,547408000,-0.47450607038058923,0.36562442225439784
2023-03-22,26.446020126342773,27.566089484334555,26.21521106020196,26.403054661635647,797295000,-0.4715422718185689,0.4913754873877997
2023-03-23,27.16841697692871,27.476161737040663,26.667833622545924,27.09247988394922,564889000,0.5891449856137376,0.4653746602111357
2023-03-24,26.75676155090332,27.14443983638289,26.33311386181286,27.00855309347375,454920000,0.5922507844471658,0.4767175610352456
2023-03-27,26.508968353271484,26.977578750651062,26.34310583652732,26.814714001840976,361026000,0.57141730670496,0.460693448608512
2023-03-28,26.388071060180664,26.49098617741666,25.828536573761543,26.42504099387314,356104000,0.5899718822558024,0.463618151258303
2023-03-29,26.96159553527832,27.055517353686565,26.57491771466647,26.80272905587712,393694000,0.6502548675678328,0.3581891122681935
2023-03-30,27.360260009765625,27.47616480917353,27.079493220776023,27.20638856538741,364516000,0.6765409038830036,0.5862538836406077
2023-03-31,27.75393295288086,27.81088482430069,27.082490132563105,27.117460914270836,433933000,0.6972714421389594,0.7387971963502884
2023-04-03,27.9417781829834,27.97674896673063,27.31330079051416,27.48615746775892,398716000,0.741804821289267,0.7549046654116139
2023-04-04,27.43020439147949,27.9767510917249,27.284325709406502,27.94277892614299,368592000,0.7116910433962597,0.7141302961753121
2023-04-05,26.85867691040039,26.97557842011288,26.37308045320567,26.80672004860662,515015000,0.7301175686873458,0.5549835205970354
2023-04-06,27.014549255371094,27.057512816555565,26.40505518671545,26.561924402993725,397654000,0.859869978796238,0.26429980944506437
2023-04-10,27.55609703063965,27.59806196808352,26.64685290782655,26.80072434512073,395279000,0.9270677915786165,0.26021444310669906
2023-04-11,27.146440505981445,27.766925140537275,27.103475037618352,27.700979959709237,314378000,0.8779668634505927,0.3104093994881276
2023-04-12,26.47300338745117,27.445195128142128,26.426041524885974,27.34727691944967,446259000,0.9464216927716022,0.17572564695515894
2023-04-13,26.44102478027344,26.86467248221164,26.307137180511106,26.71179965358217,353615000,0.9431386880032285,0.0045579333073216335
2023-04-14,26.73577880859375,26.860675005002047,26.198225472529604,26.48199002716832,395660000,1.0,-0.13909012229374298
2023-04-17,26.97957992553711,26.98357631449465,26.41105214594061,26.542942510363897,321471000,1.0,-0.004104006974685461
2023-04-18,27.644023895263672,28.08665680092729,27.334281866827425,27.51013630310621,604812000,1.0,0.09211867425212575
2023-04-19,27.90780639648437,27.97674934416324,27.209387427098346,27.338280018329133,358660000,1.0,0.2222020879162784
2023-04-20,27.081491470336918,28.00672306467075,26.977577746060568,27.648020038897844,427713000,1.0,0.17710820877538608
2023-04-21,27.096481323242188,27.160429263560324,26.699811611017537,26.92962017400973,345103000,1.0,-0.048311693806563055
2023-04-24,27.019546508789062,27.343276892968767,26.64885426501781,26.990571258678283,339282000,1.0,-0.12194167640707704
2023-04-25,26.219213485717773,27.22437880530724,26.203227927902542,27.055518486969355,378527000,1.0,-0.17464475253046516
2023-04-26,26.93361473083496,27.307304704799684,26.68282371364916,26.97957796491873,406337000,1.0,-0.2174375230311692
2023-04-27,27.20339012145996,27.472167737847915,26.60288938694917,27.34027738715415,377161000,1.0,0.013118797086878544
2023-04-28,27.72595596313477,27.73494736073306,27.048517616065947,27.2023909593224,292216000,1.0,0.03241262876970723
