Date,Close,High,Low,Open,Volume,AI_Regime_Score,AI_Stock_Sentiment
2022-03-02,163.34564208984375,164.13020629540725,159.80530901896242,161.2175215961132,79724800,1.0,-0.35317350257294433
2022-03-03,163.02197265625,165.65025991761863,162.35510295615475,165.21874895199736,76678400,1.0,-0.27898964141291216
2022-03-04,160.02101135253906,162.3550849729684,158.9716688608393,161.31554410601458,83737200,1.0,-0.18993882231578085
2022-03-07,156.22572326660156,161.83533601406552,155.97073134624392,160.2073682314536,96418800,0.9492638239025133,-0.178817479673763
2022-03-08,154.40162658691406,159.73664445127486,152.7932769334802,155.75499927047608,131148300,0.935325691745836,-0.2799540956743266
2022-03-09,159.80526733398438,160.25639649791017,156.33359145766846,158.36363528455044,91454900,0.7079060702634794,-0.47715275957365094
2022-03-10,155.46075439453125,157.29466080253508,152.96976503092125,157.1083251850628,105342000,0.6294189620444708,-0.25641116214820114
2022-03-11,151.74388122558594,156.20607434732403,151.51832415633135,155.86282296707049,96970100,0.6270023450974179,-0.2712053562336925
2022-03-14,147.71324157714844,151.14569651195163,147.20328761828517,148.52722554311967,108732100,0.5793612701571891,-0.3110629224263994
2022-03-15,152.09695434570312,152.56770172333492,147.47785980558257,147.9878136848799,92964300,0.3523498867024757,-0.3298032602922592
2022-03-16,156.5101318359375,156.9122229988077,151.4791438617729,154.01915688013034,102300200,0.28613749264119603,-0.11925364014366835
2022-03-17,157.52023315429688,157.89290442537197,154.58794593498652,155.549028989307,75615400,0.2683788677041522,-0.07226389118422148
2022-03-18,160.81539916992188,161.30574983268542,156.67683837905244,157.41236437319773,123511700,0.2351525604213105,-0.09950687422382941
2022-03-21,162.18841552734375,163.1396971599505,159.86414284434693,160.35449358427547,95811400,0.2325180584376515,-0.02499962467124618
2022-03-22,165.56198120117188,166.15039293346567,161.72743597716038,162.31584770945418,81532000,0.2199291978009037,0.048358705961451705
2022-03-23,166.9251708984375,169.30826781804822,164.41456305995604,164.74801286692667,98062700,0.36287094001171005,0.05004330770243172
2022-03-24,170.710693359375,170.77933467330854,166.92518550141648,167.75877268098228,90131400,0.32584838695460994,0.08611020220749112
2022-03-25,171.34811401367188,171.8973042886656,169.41613146208226,170.5243286011813,80546200,0.3433482165604418,0.23181743126885948
2022-03-28,172.21116638183594,172.33864738407132,168.68063546771575,168.84735290472764,90371900,0.3431649705448392,0.3520549186078523
2022-03-29,175.50633239746094,175.55535549692144,172.936884505865,173.28013598798506,100589400,0.3466209092633461,0.42410137451800295
2022-03-30,174.33929443359375,176.1437814426428,173.2899367384836,175.10424033882794,92633200,0.3760750166301604,0.39365724387708695
2022-03-31,171.240234375,174.59423062931046,171.03428054201655,174.4078950100189,103049300,0.2986521003483763,0.5142945505455438
2022-04-01,170.946044921875,171.5050518578882,168.62178757896973,170.67144974905557,78751300,0.381853012263085,0.5402173954404372
2022-04-04,174.99635314941406,175.0453912102986,171.0735477076942,171.20104367313095,76468400,0.4687615717617145,0.718095128497659
2022-04-05,171.6815643310547,174.85904187741096,171.05391610805626,174.0744778575844,73401800,0.40895668774300575,0.715159824271216
2022-04-06,168.513916015625,170.27918145157616,166.846726701127,169.03368653783352,89058800,0.495262477934424,0.49064213410761626
2022-04-07,168.8179473876953,170.01440435655695,166.57214764639596,167.856864154522,77594700,0.6901917645691488,0.33234496100788136
2022-04-08,166.80747985839844,168.4648674430598,165.93465630346196,168.4648674430598,76575500,0.8085634955581344,0.2659714470747477
2022-04-11,162.5512237548828,165.76792249086608,162.3060484551017,165.45410588858888,72246700,0.8231333682291652,0.15033350334198603
2022-04-12,164.42437744140625,166.59171885387798,163.4240579625581,164.77743049486364,79265200,0.9587853135151627,-0.09525260068810994
2022-04-13,167.11148071289062,167.73912889065093,163.55154548536066,164.15957544885293,70618900,1.0,-0.07786242714590585
2022-04-14,162.10011291503906,167.9647175220397,161.85493758758528,167.32725269207126,75329400,0.8292466733737511,-0.11602995908320408
2022-04-18,161.88436889648438,163.38484067093813,160.41331696354428,160.75655343597518,69023900,0.9191717150905853,-0.26128997907790164
2022-04-19,164.16941833496094,164.58132611655063,160.74677981846057,161.8353590370808,67723800,0.8912750083429809,-0.29720547969268407
2022-04-20,164.00267028808594,165.62083637298807,162.89448802131358,165.50314204406817,67929800,0.9914009739513336,-0.33604590996754324
2022-04-21,163.2083282470703,168.21971309344158,162.7081759108626,165.6502801659303,87227800,1.0,-0.31575790034497375
2022-04-22,158.6676788330078,164.6303453628702,158.38328200071132,163.2475677102336,84882400,0.9989547176045601,-0.26393657246837166
2022-04-25,159.73663330078125,160.0210300948507,155.40193532965264,158.01058942731927,96046400,0.9863364840281401,-0.3540713752978371
2022-04-26,153.77398681640625,159.20706614015833,153.69552890649263,159.11880660312406,95623200,0.7580956704523839,-0.4814353021712853
2022-04-27,153.5484161376953,156.70626068843154,152.38137914765707,152.90114966122312,88063200,0.8963354452708716,-0.5214154743757606
2022-04-28,160.4819793701172,161.34500140614668,155.86286910913438,156.17670074562366,130216800,0.36431908676675584,-0.47657664092767277
2022-04-29,154.60757446289062,162.9925746827483,154.21529987659397,158.71671584912357,131747600,0.20461305029514487,-0.2191852160934667
2022-05-02,154.9115753173828,155.17635387935172,150.31208408187865,153.68569876055605,123055300,0.19805511731110204,-0.2911980950348314
2022-05-03,156.4022216796875,157.6084949183751,153.3032172904116,155.09788730053197,88966500,0.31065026901320136,-0.20134381489649542
2022-05-04,162.8160400390625,163.26715427373458,156.18648942865437,156.58858056796436,108256500,-0.008766659659849685,-0.21357792380840962
2022-05-05,153.7445526123047,160.91347698312873,151.9596689981739,160.68791986588977,130525300,-0.41216970753156756,-0.10403730036536075
2022-05-06,154.4713134765625,156.59274408051633,151.42666686979732,153.223988771511,116124600,-0.4187798460665797,-0.18425573925385152
2022-05-09,149.34454345703125,153.047223819661,148.78473018495143,152.163286830581,131577900,-0.5325083732076026,-0.1616501275041658
2022-05-10,151.75079345703125,153.9409814618481,150.19900690567323,152.74276671948687,115366700,-0.5256248067312004,-0.304409945147099
2022-05-11,143.8838348388672,152.67400468671187,143.20615431110124,150.75883036017825,142689800,-0.804620394388077,-0.24051647573160168
2022-05-12,140.0142059326172,143.58920335731457,136.32135622581737,140.22046241259886,182602000,-0.7798986651914157,-0.3331092352099185
2022-05-13,144.48294067382812,145.45526685384394,140.55437184575726,142.00793811597927,113990900,-0.9121553508873328,-0.3253051546995286
2022-05-16,142.9409637451172,144.88561601712348,141.60524980458257,142.95079475797485,86643800,-0.9132409826744758,-0.2511257962719475
2022-05-17,146.5749053955078,147.0954395557584,144.06060880808,146.2016865687997,78336300,-0.989201443898815,-0.1923457576147547
2022-05-18,138.30528259277344,144.72848648816108,137.40169851030006,144.22759932213285,109742900,-1.0,-0.11675262288230413
2022-05-19,134.89723205566406,139.13026237954173,134.160625433561,137.38205052865445,136095600,-1.0,-0.3631654121134764
2022-05-20,135.1329803466797,138.18744406164865,130.24191498809475,136.60619406799003,137426100,-1.0,-0.3363617260119662
2022-05-23,140.55438232421875,140.7016976717336,135.19187888015,135.32937819993117,117726300,-1.0,-0.3379200635687337
2022-05-24,137.8534698486328,139.43471927603565,134.87758039617586,138.2954308094958,104132700,-1.0,-0.2537231394318832
2022-05-25,138.0106201171875,139.25792986661668,135.8695424217508,135.95793161918118,92482700,-1.0,-0.42490750300314944
2022-05-26,141.21241760253906,141.7624148884754,134.69099338044722,134.93652895354754,90601500,-1.0,-0.3157274454479068
2022-05-27,146.96775817871094,147.00703727273068,142.66597054796807,142.79365382955837,90978500,-1.0,-0.2534728228512489
2022-05-31,146.1820526123047,147.9695587462053,144.21776806233134,146.40795612568894,103718400,-1.0,-0.044897938006746616
2022-06-01,146.05438232421875,149.0302721781197,145.04276200731988,147.2231190270911,74286600,-1.0,-0.10851655417650746
2022-06-02,148.50973510742188,148.5686612441736,144.23741035730646,145.19008953159607,72348100,-1.0,0.04980869475091467
2022-06-03,142.78382873535156,145.32757327458623,141.8802597672709,144.27667399411106,88570300,-0.9366194115420909,0.20149057929134145
2022-06-06,143.5302734375,145.91688699135824,142.31241160472894,144.40437947478588,71598400,-0.937720375382816,-0.039131490565646486
2022-06-07,146.05438232421875,146.33919698612507,141.52670589855168,141.77224146396463,67808200,-0.8583576587769217,0.013825432481049518
2022-06-08,145.31776428222656,147.19364446593215,144.82669318974126,145.92668764129223,53950200,-0.8192097616045024,-0.012538128399579306
2022-06-09,140.09274291992188,145.30791486372848,139.98470669380748,144.45345606665015,69473000,-0.6298362028148097,0.20635744556271107
2022-06-10,134.68116760253906,138.2463336751748,134.61241045362357,137.7749096051149,91437900,-0.734506732509485,0.14512932972740272
2022-06-13,129.5249481201172,132.78565318618158,129.0928030542559,130.49725953200095,122207100,-0.7317151344706525,-0.011026544889321315
2022-06-14,130.38919067382812,131.49901613498997,129.1320498799016,130.75259347181498,84784300,-0.7445488715203123,-0.27092807648093553
2022-06-15,133.01150512695312,134.88740024350506,129.79991106375064,131.8918636674431,91533000,-0.7041691732268711,-0.19201630088974256
2022-06-16,127.73741149902344,130.0258046120006,126.7356222638406,129.72134292932262,108123900,-0.49079160992924176,-0.12093174680748348
2022-06-17,129.2106475830078,130.70350817907268,127.49189843838612,127.74726504539257,134520300,-0.4495041328911784,-0.3104080974130375
2022-06-21,133.44361877441406,134.61237006490077,130.93916885056706,131.0373740514513,81000500,-0.6165561397306567,-0.45381515454743265
2022-06-22,132.93295288085938,135.29990419534238,131.51866571381353,132.38294065988546,73409200,-0.3612320940555751,-0.29919440794825986
2022-06-23,135.80081176757812,136.11508949160935,133.20795685254018,134.37670851634957,72433800,-0.3942030270719967,-0.3054423861223452
2022-06-24,139.1302947998047,139.37583039772065,137.27404627901228,137.40171459924213,89116800,-0.48358959180690997,-0.293026266720143
2022-06-27,139.1302947998047,140.92761717490586,138.45261415174812,140.15171629316146,70207900,-0.4036070417269846,-0.08916527143052903
2022-06-28,134.98562622070312,140.85883237422544,134.86777395244602,139.59187553155968,67083400,-0.23502271856809376,-0.10937491110066759
2022-06-29,136.74365234375,138.15793948922365,134.2293707457082,135.00527146488074,66242400,-0.27770622155233204,-0.2644929253624463
2022-06-30,134.2784881591797,135.89901685954254,131.3811715504363,134.7990223471169,98964500,-0.3098683183895836,-0.2000008542284128
2022-07-01,136.44903564453125,136.5570719073547,133.23744080535928,133.61064472450096,71051600,-0.30574900042838493,-0.14495585812363074
2022-07-05,139.0320587158203,139.08116882706543,134.4847351652157,135.30974606974897,73353800,-0.17184558781663517,0.04794934690902835
2022-07-06,140.3677520751953,141.54631963942614,138.56061414428805,138.82579671678738,74064300,-0.18370083433088302,0.2772051776928889
2022-07-07,143.73651123046875,143.9329366653727,140.72132760332855,140.7311436298687,66253700,-0.2279201981561798,0.28700627902353204
2022-07-08,144.41416931152344,144.9150713790322,142.41060600038625,142.66595755400886,64547800,-0.22825447340033556,0.3019921304702382
2022-07-11,142.28292846679688,144.02132426836204,141.2123971200697,143.0686451840122,63141600,-0.04883368167454183,0.5393909662594399
2022-07-12,143.25526428222656,145.79900902596674,142.4597314847581,143.1570440660671,77588800,0.23922987689920427,0.41399734892471
2022-07-13,142.8918914794922,143.8347397140172,139.5820616716197,140.43653568039218,71185600,0.5806759829152157,0.34651606436523935
2022-07-14,145.81866455078125,146.29008864591398,140.69188068401962,141.50706056941064,78140700,0.5347499678877455,0.3535571641927686
2022-07-15,147.48825073242188,148.16593105688733,145.55342994581335,147.10521598202354,76259900,0.5708329132491812,0.3549064041326193
2022-07-18,144.44363403320312,148.86327312192967,144.08023129522527,148.0480934472088,81420900,0.8672505416480418,0.31460095285411116
2022-07-19,148.30348205566406,148.52937058051154,144.286523787425,145.27848208027842,82982400,0.7818830163562417,0.17943520024816847
2022-07-20,150.30699157714844,150.97485586999872,147.6846744711856,148.4212809049829,64823400,0.9275225527074842,0.45412135897325184
2022-07-21,152.5758056640625,152.79187815956976,149.2266969700013,151.7409787508479,65086600,0.935876360515323,0.4586527928488539
2022-07-22,151.3383026123047,153.48919663577172,150.6704530452512,152.6150905928328,66675400,0.9419143356001991,0.6228709034158524
2022-07-25,150.21864318847656,152.27131674461305,149.56060972730697,151.25971149976874,53623900,1.0,0.5234822746285854
2022-07-26,148.8927764892578,150.3561589035467,148.10705966352916,149.54097900815464,55138700,0.9653373296795829,0.4146347532972874
2022-07-27,153.9900665283203,154.5204317003286,149.4427584043403,149.8552563235132,78620700,1.0,0.31609821010299444
2022-07-28,154.5400848388672,154.82489948966665,151.65258430440582,154.17668202554245,81378700,1.0,0.35729070794366324
2022-07-29,159.60794067382812,160.70795024668809,156.6516977293032,158.3606307359644,101786900,1.0,0.3544193737208877
2022-08-01,158.62579345703125,160.66865118760447,158.01687004208316,158.1347223194791,67829400,1.0,0.5498773274132793
2022-08-02,157.15255737304688,159.50970748502837,156.77935355303202,157.24096155464215,59907000,1.0,0.4876922607673049
2022-08-03,163.163330078125,163.61510721297174,157.87939889943473,157.96778812325633,82507500,0.7775509300875919,0.43708543301102537
2022-08-04,162.8489990234375,164.20436008201335,161.49363796486168,163.0454244700845,55474100,0.8237962300563539,0.48569907423628533
2022-08-05,162.622802734375,163.1145559751719,160.31155649978248,160.51809946404907,56697000,0.8111945642352834,0.4471121731097213
2022-08-08,162.15069580078125,165.04220702567798,161.49174831186727,163.62595540473944,60276900,0.8935786923493534,0.5764384956154697
2022-08-09,162.19993591308594,163.08510101693827,160.55748139583318,161.31478581635605,63135500,0.8846346164550486,0.4919202317007924
2022-08-10,166.4486083984375,166.54695002226822,164.14719229549797,164.91432599410618,70170500,0.8223213740509407,0.4540151614883749
2022-08-11,165.71099853515625,168.16976453213815,165.41594361409508,167.25509577756023,57149200,0.8318933923426199,0.492381679637362
2022-08-12,169.261474609375,169.33031226065586,166.60599505436244,167.0190809905204,68039400,0.7887325190217094,0.5193385487969681
2022-08-15,170.33351135253906,170.5302096721514,168.5238628007137,168.69105712274018,54091700,0.9741424889885223,0.6325299098080857
2022-08-16,170.17611694335938,170.84490912166515,168.82871793209483,169.93024033504878,56377100,1.0,0.7182346987804005
2022-08-17,171.67103576660156,173.24463691658173,169.72369740271,169.92039567056804,79542000,1.0,0.6497266082704138
2022-08-18,171.2776641845703,172.01529411647135,170.26465361199578,170.88426755707084,62290100,1.0,0.6625267620461665
2022-08-19,168.69100952148438,170.8743947694491,168.48446658954583,170.17609867368276,70346300,0.9949809596397566,0.5509131497453208
2022-08-22,164.8061981201172,167.05842149370653,164.38328250419255,166.89122718275175,69026800,0.8454690575244628,0.4417083509110267
2022-08-23,164.47177124023438,165.92737151886493,163.90133572678997,164.32425128292837,54147100,0.8777943838422078,0.30373285939633604
2022-08-24,164.76683044433594,165.33726597260625,163.50794341888323,164.56030249873976,53841500,1.0,0.06702308095137596
2022-08-25,167.2256317138672,167.3338180438502,165.57334777280303,165.99624842184198,51218200,1.0,0.09833532449710404
2022-08-26,160.9213409423828,168.22880259575382,160.86233294904275,167.75672364191396,78961000,0.8996519108543188,0.21176471414139938
2022-08-29,158.71827697753906,160.21319598841637,157.18400930436007,158.49205968709833,73314000,0.8638774716221936,-0.04459392665334946
2022-08-30,156.28903198242188,159.8788249449609,155.11865676791015,159.45592432505862,77906200,0.8301268090952617,-0.11714242589460923
2022-08-31,154.6269073486328,157.93149009277647,154.54822502054373,157.66593911136576,87991100,1.0,-0.3641143259637448
2022-09-01,155.35470581054688,155.80711043286672,152.11896076188796,154.056469922945,74229900,1.0,-0.3845081344600979
2022-09-02,153.24014282226562,157.71510032446895,152.41400097767612,157.11516076913463,76957800,1.0,-0.5347934923054717
2022-09-06,151.98126220703125,154.49903651153815,151.15512032719968,153.88926726791752,73714800,1.0,-0.6319987182098266
2022-09-07,153.38768005371094,154.08596126340717,151.07643378022465,152.26648324611122,87449600,1.0,-0.6463993217354727
2022-09-08,151.9124298095703,153.7810862700933,150.1617743268103,152.0894537868935,84923800,1.0,-0.6515921405529803
2022-09-09,154.77439880371094,155.21698869351633,152.19761681404773,152.90574262919617,68028800,1.0,-0.6645268377482577
2022-09-12,160.7344512939453,161.5507634451195,156.67257987610813,156.9577901423654,104956000,0.9123890131255488,-0.47308534416265163
2022-09-13,151.3026580810547,157.89214957569482,150.84040875911936,157.2627059256093,122656600,0.31363468395948546,-0.12929487328573303
2022-09-14,152.74839782714844,154.5088829319825,151.0764397160354,152.23697022602627,87965400,0.27545274752926296,-0.32444782281308593
2022-09-15,149.8568878173828,152.6795618131171,148.88322594006283,152.09928154477043,90481100,0.2836651792359598,-0.2879356834944755
2022-09-16,148.21441650390625,148.85370468985187,145.92284471335466,148.71601438946803,162278800,0.2841608483914526,-0.4118480514358697
2022-09-19,151.9320526123047,152.01073491901784,146.64079879810572,146.84732672200167,81474200,0.12404359639012374,-0.3387530391776798
2022-09-20,154.3121337890625,155.47267903670416,150.55514749457834,150.86986170957442,107689800,0.11942295590505647,-0.17389226969954308
2022-09-21,151.18463134765625,156.12183853779936,151.06661536137307,154.74492033364538,101696800,0.07055440863713658,-0.05072053555699099
2022-09-22,150.2207794189453,151.9222413623521,148.42096082844884,149.8667164993867,86652500,0.07589842851862594,-0.08511706789768284
2022-09-23,147.94886779785156,148.97172290795524,146.10971554201328,148.69634230303134,96029900,0.12895291109311713,-0.12620979010486308
2022-09-26,148.2832794189453,151.2337989231627,147.1719122700789,147.19158660210013,93339400,0.31626089334212637,-0.12957674166074098
2022-09-27,149.2569580078125,152.16814418194363,147.47681344155066,150.22080529252614,84442700,0.31772031696880154,-0.09265666022195447
2022-09-28,147.3685760498047,148.15538406805365,142.45104469464212,145.2048652549561,146691400,0.328907014107403,-0.10463389095867726
2022-09-29,140.1300048828125,144.30007793360352,138.35969014393336,143.69030869298015,128138200,-0.030445843847515253,-0.1139067649569904
2022-09-30,135.92059326171875,140.739784043771,135.72389496609006,138.9497950371784,124925300,-0.11324883955454035,-0.3308152262521969
2022-10-03,140.10049438476562,140.71027860420344,135.41900896557823,135.93043653465315,114311700,-0.3103071266801918,-0.5836226861197872
2022-10-04,143.6903076171875,143.80832359652302,141.88064422703837,142.6379484443843,87830100,-0.435222966973027,-0.3006076890414107
2022-10-05,143.98532104492188,144.94916805569278,140.65123517873155,141.69376449693982,79471000,-0.41710998229562124,-0.22984748232191138
2022-10-06,143.03134155273438,145.1065408456924,142.8248135939426,143.40507882099124,68402200,-0.4122499205146517,-0.15949867215352356
2022-10-07,137.7794189453125,140.73978304959337,137.1499753994762,140.18900681575843,85925600,-0.4933059562174966,-0.14347951704631867
2022-10-10,138.10397338867188,139.5497290653031,136.28449546728626,138.10397338867188,74899000,-0.19363524395671372,-0.37581579775873647
2022-10-11,136.68771362304688,139.01863396780078,135.94025417061508,137.59253769929057,77033700,0.2812207512447237,-0.455248252239773
2022-10-12,136.05828857421875,138.04497594951954,135.88126460377657,136.83526713014228,70433700,0.3219706156600993,-0.42774289053650305
2022-10-13,140.63160705566406,141.22170198168052,132.1537703856876,132.76355465182596,113224000,0.1004547406727766,-0.4220398534562685
2022-10-14,136.09762573242188,142.1363546632189,135.9107571080086,141.92981170804703,88598000,-0.032370951089611744,-0.20405849792683683
2022-10-17,140.0611572265625,140.5430657827838,137.95645402263972,138.7432621845146,85250900,-0.0743904603510619,-0.30419863975118633
2022-10-18,141.37905883789062,144.2804000004446,138.2908490399077,143.0903655439518,99136600,-0.03981116134270524,-0.2136170520466837
2022-10-19,141.4872283935547,142.5592467457927,139.1661527370201,139.35302135031444,61758300,0.004136672644920902,-0.141004184551322
2022-10-20,141.02499389648438,143.4837601022304,140.29719369702107,140.6611013003117,64522000,0.006085900423126511,0.03839693539384413
2022-10-21,144.8410186767578,145.4114542957378,140.29720805857093,140.51358070739505,86548600,-0.1047003458469613,0.16153163445742946
2022-10-24,146.98504638671875,147.75218027161432,143.59195189473937,144.76232705447245,75981900,-0.14187137577321307,0.15176413750048226
2022-10-25,149.82737731933594,149.97491229930705,146.89653213741997,147.6144876838341,74732300,-0.19493639552764086,0.11059753936302073
2022-10-26,146.8866729736328,149.4831290241877,145.5982671053076,148.47011872840665,88194300,-0.2316729654444989,0.18065796843363388
2022-10-27,142.41175842285156,146.59166146526223,141.75281080290236,145.62782920100577,109180200,0.017082717188436902,0.1123204754159066
2022-10-28,153.1713104248047,154.90227649289278,145.3819406077306,145.75566287950778,164762400,-0.6131066568447652,0.1380835009808689
2022-10-31,150.81085205078125,151.69601672276417,149.41427490924212,150.63382812065376,97943200,-0.5797957991305653,0.34257669486394976
2022-11-01,148.16526794433594,152.88610277414685,146.67034867047332,152.52221012298716,80379300,-0.5660259027706307,0.314360454137271
2022-11-02,142.637939453125,149.66017491618842,142.60843546015093,146.49328294195223,93604600,-0.7730544974868168,0.2579095506200513
2022-11-03,136.58937072753906,140.44471393264007,136.4615100959827,139.71691380956625,97918500,-1.0,0.04188870138877178
2022-11-04,136.32337951660156,140.5496142487395,132.3828281448323,139.97823249599168,140814800,-0.8294148763137055,0.009952069361541617
2022-11-07,136.8553466796875,137.08192417351185,133.65364870551917,135.0722495976569,83374600,-0.8307857571085149,-0.08176477244393084
2022-11-08,137.4267578125,139.32806703138522,135.44663574586633,138.32323704462326,89908500,-0.817651554662171,-0.10068835943040198
2022-11-09,132.86553955078125,136.4908547245009,132.5897021500865,136.44159482466026,74917800,-0.9626878163061787,-0.0894552182686887
2022-11-10,144.6872100830078,144.6872100830078,137.42674799216064,139.14089348616804,118854000,-1.0,-0.16487049629060024
2022-11-11,147.4751434326172,147.78053378231226,142.22435652176193,143.65281852957958,93979700,-1.0,-0.0026751308372521976
2022-11-14,146.07626342773438,148.04653945457946,145.23889010351994,146.75601106211803,73374100,-1.0,0.008429654937656182
2022-11-15,147.8101043701172,151.3073474058049,146.35210428518187,149.95771310615612,89868300,-1.0,-0.0661616663181401
2022-11-16,146.5786895751953,147.64264051462695,145.10098244243153,146.9136479496193,64218300,-1.0,0.01664160627056191
2022-11-17,148.48001098632812,149.22871050736455,143.97792279490108,144.2537602517047,80389400,-1.0,0.07975626040090163
2022-11-18,149.04150390625,150.43055193083845,147.74112971557977,150.04634875723008,74829600,-1.0,-0.10812537872140496
2022-11-21,145.81027221679688,148.1351985339266,145.52458880647748,147.928327968664,58724100,-1.0,-0.04254404245451937
2022-11-22,147.9480438232422,148.18448239663533,144.746344756286,145.92852259123617,51804100,-1.0,-0.055839631423771866
2022-11-23,148.82481384277344,149.5735133563615,147.1205141770319,147.22887996484198,58301400,-1.0,0.13691230016582764
2022-11-25,145.90879821777344,146.66735873059727,144.93350612985708,146.1058228227629,35195900,-1.0,0.3640101758807657
2022-11-28,142.0765838623047,144.46061568789466,141.24907166473017,142.98290889279264,69246000,-0.8122405330944003,0.2643309904196374
2022-11-29,139.07191467285156,142.6578160052338,138.26410941652946,142.14554009146167,83763800,-0.8354143721006282,0.13197210905684287
2022-11-30,145.82997131347656,146.50971891238402,138.4611435666205,139.29850181511986,111380900,-1.0,0.039173717490123605
2022-12-01,146.10581970214844,146.91364010696918,144.4310880474874,146.00731491776455,71250400,-0.9543243699421293,0.293357516320236
2022-12-02,145.6132354736328,145.80041408602733,143.48533393064037,143.7907393167646,65447400,-0.6818862649136619,0.043452372049893884
