Date,Open,High,Low,Close,Volume,VIX,AI_Regime_Score,AI_Stock_Sentiment
2023-02-16,7.679999828338623,8.65999984741211,7.150000095367432,7.210000038146973,66418700,20.170000076293945,1.0,-0.5510533587545982
2023-02-17,7.449999809265137,7.869999885559082,7.050000190734863,7.699999809265137,44076900,20.020000457763672,1.0,0.39633990638990696
2023-02-21,7.380000114440918,7.75,7.03000020980835,7.130000114440918,29693300,22.8700008392334,1.0,-0.7239250378463671
2023-02-22,7.019999980926514,7.429999828338623,6.840000152587891,7.190000057220459,28798700,22.290000915527344,1.0,-0.07312732298107415
2023-02-23,7.269999980926514,7.420000076293945,7.010000228881836,7.28000020980835,18858900,21.139999389648438,1.0,0.519931117407742
2023-02-24,6.980000019073486,7.170000076293945,6.510000228881836,6.670000076293945,25465500,21.670000076293945,1.0,-0.5211676991104244
2023-02-27,6.96999979019165,7.139999866485596,6.800000190734863,7.110000133514404,25241200,20.950000762939453,1.0,0.366911786900453
2023-02-28,7.050000190734863,7.789999961853027,7.03000020980835,7.099999904632568,38171800,20.700000762939453,1.0,-0.008954408505211639
2023-03-01,7.179999828338623,7.25,6.380000114440918,6.510000228881836,26686600,20.579999923706055,1.0,-0.49831545338441263
2023-03-02,6.25,6.420000076293945,5.980000019073486,6.260000228881836,22430900,19.59000015258789,1.0,-0.6081347481118045
2023-03-03,6.019999980926514,6.619999885559082,5.940000057220459,6.380000114440918,20930000,18.489999771118164,1.0,0.6026553263257217
2023-03-06,6.400000095367432,6.849999904632568,6.179999828338623,6.320000171661377,19853800,18.610000610351562,0.0,-0.1274292271032359
2023-03-07,6.289999961853027,6.420000076293945,6.039999961853027,6.090000152587891,17933100,19.59000015258789,0.0,-0.4201394310397278
2023-03-08,6.010000228881836,6.21999979019165,5.880000114440918,6.179999828338623,14775300,19.110000610351562,0.0,0.45389343161938145
2023-03-09,6.03000020980835,6.230000019073486,5.5,5.510000228881836,19083200,22.610000610351562,0.0,-0.40159910327290993
2023-03-10,5.480000019073486,5.659999847412109,5.130000114440918,5.329999923706055,20766700,24.799999237060547,0.0,-0.4368390512475693
2023-03-13,5.699999809265137,6.960000038146973,5.349999904632568,6.699999809265137,66973000,26.520000457763672,1.0,0.5146204880843382
2023-03-14,7.449999809265137,7.829999923706055,6.739999771118164,7.130000114440918,64006900,23.729999542236328,1.0,0.5334074833377201
2023-03-15,7.130000114440918,7.480000019073486,6.610000133514404,7.090000152587891,38441500,26.139999389648438,1.0,-0.20561763945032957
2023-03-16,7.059999942779541,7.739999771118164,7.0,7.630000114440918,35334500,22.989999771118164,1.0,0.48339237122795325
2023-03-17,8.399999618530273,8.510000228881836,7.659999847412109,8.170000076293945,61120200,25.510000228881836,1.0,0.4949108337440045
2023-03-20,8.479999542236328,8.5,7.610000133514404,7.849999904632568,39108100,24.149999618530273,-1.0,-0.5024564173645844
2023-03-21,7.880000114440918,8.920000076293945,7.730000019073486,8.869999885559082,46252300,21.3799991607666,-1.0,0.5345558490417699
2023-03-22,8.880000114440918,9.119999885559082,7.75,7.78000020980835,48722800,22.260000228881836,-1.0,-0.503141966029276
2023-03-23,8.029999732971191,8.930000305175781,7.900000095367432,8.460000038146973,45826800,22.610000610351562,-1.0,0.4662933645998005
2023-03-24,8.229999542236328,8.300000190734863,7.570000171661377,7.809999942779541,28289400,21.739999771118164,-1.0,-0.37379114626380716
2023-03-27,8.039999961853027,8.039999961853027,7.099999904632568,7.110000133514404,23372100,20.600000381469727,-1.0,-0.5167211733962165
2023-03-28,7.010000228881836,7.210000038146973,6.869999885559082,7.199999809265137,18648200,19.969999313354492,-1.0,0.6469389451661237
2023-03-29,7.570000171661377,8.140000343322754,7.489999771118164,7.949999809265137,36010000,19.1200008392334,-1.0,0.5497314679575752
2023-03-30,8.100000381469727,8.149999618530273,7.599999904632568,7.829999923706055,25958500,19.020000457763672,-1.0,-0.5526372442045016
2023-03-31,7.920000076293945,8.739999771118164,7.829999923706055,8.720000267028809,36159700,18.700000762939453,-1.0,0.5430298477050346
2023-04-03,8.539999961853027,8.899999618530273,8.119999885559082,8.430000305175781,25824800,18.549999237060547,0.0,-0.6369286781104923
2023-04-04,8.600000381469727,8.649999618530273,8.010000228881836,8.510000228881836,23882300,19.0,0.0,0.07480604963502197
2023-04-05,8.619999885559082,8.630000114440918,7.650000095367432,7.929999828338623,27754500,19.079999923706055,0.0,-0.35100819270127837
2023-04-06,7.820000171661377,8.289999961853027,7.650000095367432,7.980000019073486,15392500,18.399999618530273,0.0,0.05457074303576895
2023-04-10,7.96999979019165,9.140000343322754,7.659999847412109,9.100000381469727,42370900,18.969999313354492,1.0,0.5451588044680012
2023-04-11,9.460000038146973,10.640000343322754,9.270000457763672,10.229999542236328,63439500,19.100000381469727,1.0,0.6004001385743313
2023-04-12,10.050000190734863,10.579999923706055,9.6899995803833,9.949999809265137,43348600,19.09000015258789,1.0,-0.5109815669091137
2023-04-13,10.420000076293945,11.6899995803833,10.369999885559082,11.520000457763672,57539100,17.799999237060547,1.0,0.5326652640161373
2023-04-14,12.270000457763672,12.279999732971191,10.979999542236328,11.970000267028809,54369900,17.06999969482422,1.0,0.6887439767298663
2023-04-17,11.050000190734863,11.649999618530273,10.930000305175781,11.449999809265137,29146900,16.950000762939453,1.0,-0.5946415540686358
2023-04-18,12.020000457763672,12.829999923706055,11.449999809265137,11.680000305175781,41896300,16.829999923706055,1.0,0.430052786174839
2023-04-19,10.920000076293945,11.329999923706055,10.649999618530273,10.65999984741211,28329900,16.459999084472656,1.0,-0.5475432550518456
2023-04-20,10.399999618530273,10.649999618530273,9.449999809265137,9.520000457763672,27389800,17.170000076293945,1.0,-0.6231210259998424
2023-04-21,9.869999885559082,9.949999809265137,8.869999885559082,8.930000305175781,28395200,16.770000457763672,1.0,-0.5694037016888458
2023-04-24,9.020000457763672,9.350000381469727,8.6899995803833,8.890000343322754,26335000,16.889999389648438,0.0,0.010640969045597377
2023-04-25,8.770000457763672,9.4399995803833,8.5600004196167,8.989999771118164,35069100,18.760000228881836,0.0,0.5432406023806298
2023-04-26,10.100000381469727,10.649999618530273,9.399999618530273,9.460000038146973,65526200,18.84000015258789,0.0,0.4668064021614373
2023-04-27,9.869999885559082,10.079999923706055,9.270000457763672,10.0600004196167,46101800,17.030000686645508,0.0,0.4945323322967373
2023-04-28,9.850000381469727,10.329999923706055,9.510000228881836,10.069999694824219,28853100,15.779999732971191,0.0,0.043244620188754246
2023-05-01,9.760000228881836,9.930000305175781,8.640000343322754,8.779999732971191,28506300,16.079999923706055,-1.0,-0.5208260928259276
2023-05-02,8.869999885559082,9.720000267028809,8.649999618530273,9.550000190734863,32177300,17.780000686645508,-1.0,0.45171595301921974
2023-05-03,9.170000076293945,9.970000267028809,9.09000015258789,9.550000190734863,26882400,18.34000015258789,-1.0,0.08582852773064314
2023-05-04,9.739999771118164,10.539999961853027,9.59000015258789,10.270000457763672,35765100,20.09000015258789,-1.0,0.42955526331277
2023-05-05,10.380000114440918,10.649999618530273,10.0,10.489999771118164,37753400,17.190000534057617,-1.0,0.4515417695892948
2023-05-08,9.979999542236328,10.0,9.25,9.329999923706055,30157200,16.979999542236328,0.0,-0.6112071042750461
2023-05-09,9.470000267028809,9.800000190734863,9.3100004196167,9.380000114440918,23038000,17.709999084472656,0.0,0.20467985437837655
2023-05-10,9.789999961853027,10.720000267028809,9.65999984741211,10.220000267028809,51276900,16.940000534057617,0.0,0.5664430159846611
2023-05-11,9.84000015258789,9.930000305175781,8.649999618530273,8.729999542236328,39314900,16.93000030517578,0.0,-0.5367827657592872
2023-05-12,8.710000038146973,8.930000305175781,8.520000457763672,8.920000076293945,23041800,17.030000686645508,0.0,0.6493556306446429
2023-05-15,9.1899995803833,9.609999656677246,8.899999618530273,9.539999961853027,26855000,17.1200008392334,1.0,0.5926662560068706
2023-05-16,9.199999809265137,9.539999961853027,9.0,9.25,18095000,17.989999771118164,1.0,-0.48586992846808225
2023-05-17,9.069999694824219,10.199999809265137,9.039999961853027,10.09000015258789,30436800,16.8700008392334,1.0,0.5609476027164089
2023-05-18,9.920000076293945,10.40999984741211,9.029999732971191,9.380000114440918,37908600,16.049999237060547,1.0,-0.5683857793575455
2023-05-19,9.520000457763672,9.729999542236328,9.170000076293945,9.180000305175781,19235400,16.809999465942383,1.0,-0.5810125601914656
2023-05-22,9.170000076293945,9.720000267028809,8.949999809265137,9.670000076293945,25877200,17.209999084472656,1.0,0.6058567686260878
2023-05-23,9.75,10.359999656677246,9.260000228881836,9.319999694824219,30437700,18.530000686645508,1.0,-0.48885120979745955
2023-05-24,9.149999618530273,9.609999656677246,8.859999656677246,9.430000305175781,28986400,20.030000686645508,1.0,0.7049211414619172
2023-05-25,9.489999771118164,9.569999694824219,8.779999732971191,9.109999656677246,28309500,19.139999389648438,1.0,-0.5230324634027638
2023-05-26,9.15999984741211,9.6899995803833,8.850000381469727,8.930000305175781,31666500,17.950000762939453,1.0,-0.6051237433871987
2023-05-30,9.4399995803833,10.199999809265137,9.140000343322754,9.420000076293945,42716700,17.459999084472656,0.0,0.4655264188385137
2023-05-31,9.180000305175781,9.84000015258789,9.010000228881836,9.789999961853027,28923900,17.940000534057617,0.0,0.5538383026934639
2023-06-01,9.65999984741211,10.380000114440918,9.529999732971191,9.989999771118164,30340000,15.649999618530273,0.0,0.48898282892051087
2023-06-02,10.319999694824219,10.390000343322754,9.569999694824219,10.029999732971191,32655300,14.600000381469727,0.0,-0.08143290198821312
2023-06-05,9.729999542236328,9.979999542236328,9.0600004196167,9.1899995803833,35660400,14.729999542236328,0.0,-0.28236382331594645
2023-06-06,8.949999809265137,10.130000114440918,8.470000267028809,10.079999923706055,53229200,13.960000038146973,0.0,0.4277798292365487
2023-06-07,10.0,10.579999923706055,9.430000305175781,9.550000190734863,39054100,13.9399995803833,0.0,-0.5021848557045071
2023-06-08,9.609999656677246,9.890000343322754,9.529999732971191,9.569999694824219,19797200,13.649999618530273,0.0,0.012291251933740664
2023-06-09,9.779999732971191,9.819999694824219,9.199999809265137,9.380000114440918,20588600,13.829999923706055,0.0,-0.5662878736884369
2023-06-12,9.270000457763672,9.489999771118164,9.170000076293945,9.329999923706055,14514900,15.010000228881836,1.0,0.08261760535477783
2023-06-13,9.5,9.949999809265137,9.289999961853027,9.680000305175781,25412200,14.609999656677246,1.0,0.6883218799697243
2023-06-14,9.729999542236328,10.029999732971191,9.510000228881836,9.6899995803833,30560400,13.880000114440918,1.0,0.014115857072806305
2023-06-15,9.329999923706055,9.539999961853027,9.109999656677246,9.359999656677246,30601500,14.5,1.0,-0.4823726064482303
2023-06-16,9.479999542236328,10.0600004196167,9.15999984741211,9.979999542236328,50994800,13.539999961853027,1.0,0.7076028999674523
2023-06-20,10.210000038146973,11.729999542236328,9.8100004196167,11.720000267028809,81874000,13.880000114440918,1.0,0.5860680873274494
2023-06-21,12.25,12.899999618530273,12.010000228881836,12.210000038146973,88558500,13.199999809265137,1.0,0.685287034410258
2023-06-22,12.25,12.680000305175781,11.140000343322754,11.829999923706055,55820500,12.90999984741211,1.0,-0.5294845799856783
2023-06-23,11.779999732971191,13.100000381469727,11.5,12.710000038146973,87494200,13.4399995803833,1.0,0.4980139920473568
2023-06-26,12.550000190734863,13.050000190734863,11.420000076293945,11.789999961853027,51715200,14.25,0.0,-0.2632578063431179
2023-06-27,12.180000305175781,13.5,12.050000190734863,13.380000114440918,64774800,13.739999771118164,0.0,0.42327838912643706
2023-06-28,13.020000457763672,13.699999809265137,12.579999923706055,13.15999984741211,52768500,13.430000305175781,0.0,-0.44085569499577215
2023-06-29,13.630000114440918,14.3100004196167,13.180000305175781,13.819999694824219,50628000,13.539999961853027,0.0,0.4982992355570668
2023-06-30,14.4399995803833,14.619999885559082,13.149999618530273,13.859999656677246,63953200,13.59000015258789,0.0,-0.1563148765993579
2023-07-03,14.050000190734863,15.640000343322754,13.949999809265137,15.319999694824219,43137000,13.569999694824219,1.0,0.38298982588647523
2023-07-05,14.680000305175781,15.84000015258789,14.569999694824219,15.5600004196167,47454800,14.180000305175781,1.0,0.6840234377177996
2023-07-06,15.75,15.970000267028809,14.510000228881836,15.319999694824219,47358800,15.4399995803833,1.0,-0.42878967552088537
2023-07-07,15.279999732971191,16.739999771118164,15.239999771118164,15.670000076293945,60526200,14.829999923706055,1.0,0.540203399193839
2023-07-10,15.800000190734863,16.979999542236328,15.239999771118164,16.920000076293945,51905200,15.069999694824219,1.0,0.5271312904462606
2023-07-11,16.770000457763672,17.579999923706055,16.559999465942383,17.389999389648438,47291800,14.84000015258789,1.0,0.550526606188767
2023-07-12,17.940000534057617,18.260000228881836,16.780000686645508,16.860000610351562,54020300,13.539999961853027,1.0,-0.40695472653078424
2023-07-13,17.190000534057617,19.479999542236328,17.030000686645508,19.299999237060547,71665800,13.609999656677246,1.0,0.5674038703402485
2023-07-14,19.1299991607666,19.8799991607666,17.8700008392334,18.06999969482422,53399300,13.34000015258789,1.0,-0.40953931581754766
2023-07-17,18.18000030517578,18.690000534057617,16.950000762939453,17.260000228881836,42105700,13.479999542236328,0.0,-0.4267490284870838
2023-07-18,17.010000228881836,17.790000915527344,16.549999237060547,16.809999465942383,33502000,13.300000190734863,0.0,-0.614817035293874
2023-07-19,17.149999618530273,18.030000686645508,17.1299991607666,17.59000015258789,37645700,13.760000228881836,0.0,0.1432087361098358
2023-07-20,17.8700008392334,18.100000381469727,16.81999969482422,17.059999465942383,31582400,13.989999771118164,0.0,-0.6263722223697412
2023-07-21,17.299999237060547,17.399999618530273,16.239999771118164,16.8799991607666,26577300,13.600000381469727,0.0,-0.6059224271771668
2023-07-24,16.149999618530273,16.6200008392334,15.760000228881836,16.420000076293945,26345500,13.90999984741211,1.0,-0.5051067568001256
2023-07-25,16.600000381469727,17.34000015258789,16.15999984741211,16.18000030517578,26409900,13.859999656677246,1.0,-0.4876600086012358
2023-07-26,16.459999084472656,17.040000915527344,16.209999084472656,16.81999969482422,24164600,13.1899995803833,1.0,0.5178804422788607
2023-07-27,17.309999465942383,17.329999923706055,15.880000114440918,15.970000267028809,23067400,14.40999984741211,1.0,-0.5267764914853713
2023-07-28,16.299999237060547,16.790000915527344,16.1200008392334,16.700000762939453,21420600,13.329999923706055,1.0,0.48728481185752565
2023-07-31,17.0,17.790000915527344,16.579999923706055,17.3700008392334,27394300,13.630000114440918,1.0,0.3528994655611176
2023-08-01,16.860000610351562,16.920000076293945,15.859999656677246,16.829999923706055,31288400,13.930000305175781,1.0,-0.531557970037318
2023-08-02,16.719999313354492,17.399999618530273,16.290000915527344,16.479999542236328,26715600,16.09000015258789,1.0,-0.457971231174218
2023-08-03,16.270000457763672,17.200000762939453,16.15999984741211,16.559999465942383,25002400,15.920000076293945,1.0,0.10468244635466967
2023-08-04,16.739999771118164,16.84000015258789,15.8100004196167,15.829999923706055,21965100,17.100000381469727,1.0,-0.5290054775446996
2023-08-07,15.850000381469727,15.859999656677246,14.149999618530273,15.069999694824219,29981200,15.770000457763672,0.0,-0.5274208746109831
2023-08-08,15.550000190734863,15.960000038146973,14.859999656677246,15.720000267028809,27403300,15.989999771118164,0.0,0.6236744545444886
2023-08-09,15.850000381469727,16.420000076293945,15.430000305175781,15.510000228881836,26381900,15.960000038146973,0.0,-0.4552897720576138
2023-08-10,15.65999984741211,16.030000686645508,14.40999984741211,14.550000190734863,25847100,15.850000381469727,0.0,-0.42843433877661224
2023-08-11,14.40999984741211,15.270000457763672,14.220000267028809,14.880000114440918,21862700,14.84000015258789,0.0,0.6862650546787602
2023-08-14,14.649999618530273,15.220000267028809,14.109999656677246,14.989999771118164,20920200,14.819999694824219,1.0,0.23947976329776735
2023-08-15,14.739999771118164,15.100000381469727,13.899999618530273,13.930000305175781,24409000,16.459999084472656,1.0,-0.6382063971844733
2023-08-16,13.670000076293945,13.880000114440918,13.1899995803833,13.5,23097200,16.780000686645508,1.0,-0.5667093470251028
2023-08-17,13.0600004196167,13.220000267028809,12.199999809265137,12.25,35069700,17.889999389648438,1.0,-0.6786295412298761
2023-08-18,11.470000267028809,11.979999542236328,11.149999618530273,11.279999732971191,33316200,17.299999237060547,1.0,-0.23881443757810367
2023-08-21,11.369999885559082,11.579999923706055,10.84000015258789,11.050000190734863,22828400,17.1299991607666,0.0,-0.3647900683772415
2023-08-22,11.210000038146973,11.34000015258789,10.880000114440918,10.949999809265137,19704200,16.969999313354492,0.0,0.05117740992154443
2023-08-23,10.920000076293945,11.880000114440918,10.869999885559082,11.75,24746800,15.979999542236328,0.0,0.5039205650301933
2023-08-24,11.789999961853027,11.800000190734863,10.369999885559082,10.550000190734863,25292500,17.200000762939453,0.0,-0.4581394980323996
2023-08-25,10.680000305175781,10.9399995803833,10.260000228881836,10.550000190734863,19391200,15.680000305175781,0.0,-0.14918891879514526
2023-08-28,10.619999885559082,10.9399995803833,10.520000457763672,10.619999885559082,13672800,15.079999923706055,0.0,-0.19187328331062067
2023-08-29,10.600000381469727,13.869999885559082,10.539999961853027,13.680000305175781,74154500,14.449999809265137,0.0,0.5882387511826395
2023-08-30,13.369999885559082,13.539999961853027,12.470000267028809,13.470000267028809,38207000,13.880000114440918,0.0,-0.39245431562437
2023-08-31,13.5600004196167,13.920000076293945,12.449999809265137,12.569999694824219,33448800,13.569999694824219,0.0,-0.32160657275024374
2023-09-01,12.529999732971191,12.739999771118164,11.739999771118164,12.0,25287900,13.09000015258789,0.0,-0.4567618572419418
2023-09-05,11.850000381469727,12.199999809265137,11.640000343322754,12.0,14834100,14.010000228881836,0.0,-0.052731514887953114
2023-09-06,11.869999885559082,12.59000015258789,11.829999923706055,12.0600004196167,23218900,14.449999809265137,0.0,0.022763404929003098
2023-09-07,11.899999618530273,12.449999809265137,11.319999694824219,12.359999656677246,20436200,14.399999618530273,0.0,0.498051441342694
2023-09-08,11.850000381469727,11.899999618530273,10.430000305175781,10.90999984741211,43533200,13.84000015258789,0.0,-0.23735905797848306
2023-09-11,10.550000190734863,10.640000343322754,9.960000038146973,10.069999694824219,30366000,13.800000190734863,0.0,-0.4723741287259676
2023-09-12,10.510000228881836,10.899999618530273,10.0600004196167,10.15999984741211,36784700,14.229999542236328,0.0,-0.0681093680156833
2023-09-13,10.100000381469727,10.180000305175781,9.699999809265137,9.890000343322754,29524400,13.479999542236328,0.0,-0.44366336383475824
2023-09-14,10.149999618530273,10.460000038146973,9.899999618530273,10.0,35131000,12.819999694824219,0.0,0.5117450020958625
2023-09-15,9.949999809265137,9.949999809265137,9.529999732971191,9.800000190734863,26199700,13.789999961853027,0.0,-0.5811574299072214
2023-09-18,10.319999694824219,10.350000381469727,9.470000267028809,9.789999961853027,37718900,14.0,0.0,0.053994596198877726
2023-09-19,9.710000038146973,9.979999542236328,9.3100004196167,9.5600004196167,23670200,14.109999656677246,0.0,-0.4233136468131447
2023-09-20,9.569999694824219,9.84000015258789,9.279999732971191,9.289999961853027,17914000,15.140000343322754,0.0,-0.388973665413573
2023-09-21,8.850000381469727,9.300000190734863,8.770000457763672,9.15999984741211,16611200,17.540000915527344,0.0,-0.26569181780418827
2023-09-22,9.170000076293945,9.279999732971191,8.649999618530273,8.670000076293945,17195700,17.200000762939453,0.0,-0.3120778011521005
2023-09-25,8.479999542236328,8.890000343322754,8.420000076293945,8.5600004196167,19232000,16.899999618530273,1.0,-0.5930520528854073
2023-09-26,8.460000038146973,8.680000305175781,8.220000267028809,8.25,16815800,18.940000534057617,1.0,-0.5068375448552194
2023-09-27,8.390000343322754,8.550000190734863,7.909999847412109,8.010000228881836,22627000,18.219999313354492,1.0,-0.4121785992840441
2023-09-28,8.0600004196167,8.890000343322754,7.929999828338623,8.569999694824219,24186700,17.34000015258789,1.0,0.6303954757053725
2023-09-29,8.710000038146973,8.880000114440918,8.390000343322754,8.5,20212700,17.520000457763672,1.0,-0.13645377861280172
2023-10-02,9.199999809265137,9.6899995803833,8.510000228881836,8.529999732971191,42145500,17.610000610351562,-1.0,-0.07687745570260535
2023-10-03,8.300000190734863,8.40999984741211,7.21999979019165,7.300000190734863,33702900,19.780000686645508,-1.0,-0.5385735247319968
2023-10-04,7.46999979019165,7.579999923706055,7.179999828338623,7.539999961853027,25114400,18.579999923706055,-1.0,0.37556565046832685
2023-10-05,7.599999904632568,7.880000114440918,7.329999923706055,7.420000076293945,25669000,18.489999771118164,-1.0,-0.5217179424005385
2023-10-06,7.199999809265137,8.180000305175781,7.159999847412109,8.079999923706055,30916900,17.450000762939453,-1.0,0.39882285379708987
2023-10-09,7.610000133514404,8.380000114440918,7.599999904632568,8.359999656677246,27156300,17.700000762939453,1.0,0.4256932653881021
2023-10-10,8.260000228881836,8.850000381469727,8.229999542236328,8.460000038146973,25100600,17.030000686645508,1.0,0.4494638084274934
2023-10-11,8.180000305175781,8.300000190734863,7.730000019073486,7.900000095367432,28534800,16.09000015258789,1.0,-0.39767375389142223
2023-10-12,7.849999904632568,8.130000114440918,7.670000076293945,7.78000020980835,17753900,16.690000534057617,1.0,-0.5816729843333293
2023-10-13,8.039999961853027,8.069999694824219,7.550000190734863,7.710000038146973,18261800,19.31999969482422,1.0,-0.09910972654963603
2023-10-16,8.539999961853027,8.9399995803833,7.869999885559082,8.100000381469727,52441600,17.209999084472656,0.0,0.5979481455363602
2023-10-17,7.980000019073486,8.739999771118164,7.909999847412109,8.449999809265137,30035000,17.8799991607666,0.0,0.5080641939233751
2023-10-18,8.380000114440918,8.649999618530273,7.650000095367432,7.739999771118164,28487000,19.219999313354492,0.0,-0.5326935791415255
2023-10-19,8.0,8.079999923706055,7.630000114440918,7.710000038146973,31017200,21.399999618530273,0.0,0.05586277642680211
2023-10-20,7.949999809265137,8.380000114440918,7.690000057220459,7.760000228881836,36236400,21.709999084472656,0.0,-0.11847214802442392
2023-10-23,8.0600004196167,9.020000457763672,7.739999771118164,8.75,63932600,20.3700008392334,1.0,0.41769114021985626
2023-10-24,9.890000343322754,10.720000267028809,9.350000381469727,9.760000228881836,95449800,18.969999313354492,1.0,0.3183057478345739
2023-10-25,9.699999809265137,10.079999923706055,9.279999732971191,9.470000267028809,53992900,20.190000534057617,1.0,-0.44633132153077026
2023-10-26,9.199999809265137,9.520000457763672,8.779999732971191,8.989999771118164,32254600,20.68000030517578,1.0,-0.35604208207448196
2023-10-27,9.199999809265137,9.399999618530273,8.819999694824219,8.859999656677246,27482800,21.270000457763672,1.0,-0.4416931562619366
2023-10-30,9.199999809265137,9.569999694824219,8.609999656677246,8.850000381469727,31761800,19.75,0.0,-0.04730602188989927
2023-10-31,8.710000038146973,8.979999542236328,8.420000076293945,8.8100004196167,22365600,18.139999389648438,0.0,0.1521420817159932
2023-11-01,9.0,9.050000190734863,8.510000228881836,8.920000076293945,31215300,16.8700008392334,0.0,0.4423198017905835
2023-11-02,9.350000381469727,9.869999885559082,9.09000015258789,9.859999656677246,41686700,15.65999984741211,0.0,0.680186105682691
2023-11-03,9.619999885559082,9.960000038146973,9.289999961853027,9.40999984741211,43816500,14.90999984741211,0.0,-0.5081544285748507
2023-11-06,9.649999618530273,10.0600004196167,9.020000457763672,9.239999771118164,30637700,14.890000343322754,0.0,-0.5755302452547854
2023-11-07,9.149999618530273,9.25,8.65999984741211,9.180000305175781,32002200,14.8100004196167,0.0,0.15532658212275555
2023-11-08,9.029999732971191,9.050000190734863,8.390000343322754,8.550000190734863,32485800,14.449999809265137,0.0,-0.41248112948358745
2023-11-09,9.670000076293945,10.479999542236328,9.15999984741211,9.229999542236328,90786600,15.289999961853027,0.0,0.5657361452893032
2023-11-10,9.40999984741211,9.65999984741211,8.880000114440918,9.609999656677246,42279700,14.170000076293945,0.0,0.5595542553368735
2023-11-13,9.420000076293945,9.460000038146973,8.84000015258789,9.180000305175781,31332300,14.760000228881836,0.0,-0.27092848192774016
